insee,name,department_code,department_name,inhabitants,assigned_hospital_insee
65361,"Peyrun",65,"Hautes-Pyrénées",102,65308
65362,"Pierrefitte-Nestalas",65,"Hautes-Pyrénées",1111,65362
65363,"Pinas",65,"Hautes-Pyrénées",450,65150
65364,"Pintac",65,"Hautes-Pyrénées",22,65350
65366,"Poueyferré",65,"Hautes-Pyrénées",838,64498
65367,"Poumarous",65,"Hautes-Pyrénées",160,65321
65368,"Pouy",65,"Hautes-Pyrénées",41,31498
65369,"Pouyastruc",65,"Hautes-Pyrénées",636,65321
65370,"Pouzac",65,"Hautes-Pyrénées",1105,65203
65371,"Préchac",65,"Hautes-Pyrénées",240,65362
65372,"Pujo",65,"Hautes-Pyrénées",658,65350
65373,"Puntous",65,"Hautes-Pyrénées",160,-1
65374,"Puydarrieux",65,"Hautes-Pyrénées",232,-1
65375,"Rabastens-de-Bigorre",65,"Hautes-Pyrénées",1445,65013
65376,"Recurt",65,"Hautes-Pyrénées",210,65150
65377,"Réjaumont",65,"Hautes-Pyrénées",152,65150
65378,"Ricaud",65,"Hautes-Pyrénées",66,65071
65379,"Ris",65,"Hautes-Pyrénées",14,65106
65380,"Sabalos",65,"Hautes-Pyrénées",147,65350
65381,"Sabarros",65,"Hautes-Pyrénées",33,65150
65382,"Sacoué",65,"Hautes-Pyrénées",82,-1
65383,"Sadournin",65,"Hautes-Pyrénées",195,-1
65384,"Sailhan",65,"Hautes-Pyrénées",172,65106
65385,"Saint-Arroman",65,"Hautes-Pyrénées",97,65071
65386,"Saint-Créac",65,"Hautes-Pyrénées",104,65203
65387,"Saint-Lanne",65,"Hautes-Pyrénées",122,-1
65388,"Saint-Lary-Soulan",65,"Hautes-Pyrénées",839,65106
65389,"Saint-Laurent-de-Neste",65,"Hautes-Pyrénées",958,31390
65390,"Saint-Lézer",65,"Hautes-Pyrénées",431,65350
65391,"Sainte-Marie",65,"Hautes-Pyrénées",59,31177
65392,"Saint-Martin",65,"Hautes-Pyrénées",443,65321
65393,"Saint-Pastous",65,"Hautes-Pyrénées",149,65362
65394,"Saint-Paul",65,"Hautes-Pyrénées",321,31390
65395,"Saint-Pé-de-Bigorre",65,"Hautes-Pyrénées",1154,64498
65396,"Saint-Savin",65,"Hautes-Pyrénées",366,65362
65397,"Saint-Sever-de-Rustan",65,"Hautes-Pyrénées",159,65308
65398,"Saléchan",65,"Hautes-Pyrénées",243,31177
65399,"Saligos",65,"Hautes-Pyrénées",93,65362
65400,"Salles",65,"Hautes-Pyrénées",238,-1
65401,"Salles-Adour",65,"Hautes-Pyrénées",569,65321
65402,"Samuran",65,"Hautes-Pyrénées",25,31177
65403,"Sanous",65,"Hautes-Pyrénées",102,64388
65404,"Sariac-Magnoac",65,"Hautes-Pyrénées",156,31498
65405,"Sarlabous",65,"Hautes-Pyrénées",77,65071
65406,"Sarniguet",65,"Hautes-Pyrénées",259,65350
65407,"Sarp",65,"Hautes-Pyrénées",108,31390
65408,"Sarrancolin",65,"Hautes-Pyrénées",552,-1
65409,"Sarriac-Bigorre",65,"Hautes-Pyrénées",282,65013
65410,"Sarrouilles",65,"Hautes-Pyrénées",533,65321
65411,"Sassis",65,"Hautes-Pyrénées",76,-1
65412,"Sauveterre",65,"Hautes-Pyrénées",162,65013
65413,"Sazos",65,"Hautes-Pyrénées",144,-1
65414,"Ségalas",65,"Hautes-Pyrénées",82,65013
65415,"Ségus",65,"Hautes-Pyrénées",249,-1
65416,"Seich",65,"Hautes-Pyrénées",86,-1
65417,"Séméac",65,"Hautes-Pyrénées",5161,65321
65418,"Sénac",65,"Hautes-Pyrénées",289,65308
65419,"Sentous",65,"Hautes-Pyrénées",72,-1
65420,"Sère-en-Lavedan",65,"Hautes-Pyrénées",80,65362
65421,"Sère-Lanso",65,"Hautes-Pyrénées",46,65203
65422,"Séron",65,"Hautes-Pyrénées",335,64388
65423,"Sère-Rustaing",65,"Hautes-Pyrénées",130,-1
65424,"Sers",65,"Hautes-Pyrénées",113,-1
65425,"Siarrouy",65,"Hautes-Pyrénées",453,65350
65426,"Sinzos",65,"Hautes-Pyrénées",131,65321
65427,"Siradan",65,"Hautes-Pyrénées",286,31177
65428,"Sireix",65,"Hautes-Pyrénées",62,65362
65429,"Sombrun",65,"Hautes-Pyrénées",201,65240
65430,"Soréac",65,"Hautes-Pyrénées",44,-1
65431,"Sost",65,"Hautes-Pyrénées",97,-1
65432,"Soublecause",65,"Hautes-Pyrénées",176,65240
65433,"Soues",65,"Hautes-Pyrénées",3023,65321
65435,"Soulom",65,"Hautes-Pyrénées",286,65362
65436,"Souyeaux",65,"Hautes-Pyrénées",302,65321
65437,"Tajan",65,"Hautes-Pyrénées",134,65150
65438,"Talazac",65,"Hautes-Pyrénées",76,65350
65439,"Tarasteix",65,"Hautes-Pyrénées",272,65350
65440,"Tarbes",65,"Hautes-Pyrénées",43955,65350
65441,"Thèbe",65,"Hautes-Pyrénées",85,31177
65442,"Thermes-Magnoac",65,"Hautes-Pyrénées",219,31498
65443,"Thuy",65,"Hautes-Pyrénées",17,-1
65444,"Tibiran-Jaunac",65,"Hautes-Pyrénées",326,31390
65445,"Tilhouse",65,"Hautes-Pyrénées",228,65071
65446,"Tostat",65,"Hautes-Pyrénées",548,65350
65447,"Tournay",65,"Hautes-Pyrénées",1230,65321
65448,"Tournous-Darré",65,"Hautes-Pyrénées",83,65308
65449,"Tournous-Devant",65,"Hautes-Pyrénées",84,-1
65450,"Tramezaïgues",65,"Hautes-Pyrénées",40,-1
65451,"Trébons",65,"Hautes-Pyrénées",747,65203
65452,"Trie-sur-Baïse",65,"Hautes-Pyrénées",995,65308
65453,"Troubat",65,"Hautes-Pyrénées",75,31177
65454,"Trouley-Labarthe",65,"Hautes-Pyrénées",106,65308
65455,"Tuzaguet",65,"Hautes-Pyrénées",431,65150
65456,"Uglas",65,"Hautes-Pyrénées",279,65150
65457,"Ugnouas",65,"Hautes-Pyrénées",84,65350
65458,"Uz",65,"Hautes-Pyrénées",36,65362
65459,"Uzer",65,"Hautes-Pyrénées",103,65071
65460,"Vic-en-Bigorre",65,"Hautes-Pyrénées",4822,65013
65461,"Vidou",65,"Hautes-Pyrénées",91,65308
65462,"Vidouze",65,"Hautes-Pyrénées",236,64388
65463,"Viella",65,"Hautes-Pyrénées",84,-1
65464,"Vielle-Adour",65,"Hautes-Pyrénées",494,65321
65465,"Vielle-Aure",65,"Hautes-Pyrénées",311,-1
65466,"Vielle-Louron",65,"Hautes-Pyrénées",82,65106
65467,"Vier-Bordes",65,"Hautes-Pyrénées",95,65362
65468,"Vieuzos",65,"Hautes-Pyrénées",46,-1
65469,"Viey",65,"Hautes-Pyrénées",19,-1
65470,"Viger",65,"Hautes-Pyrénées",144,65203
65471,"Vignec",65,"Hautes-Pyrénées",210,65106
65472,"Villefranque",65,"Hautes-Pyrénées",73,65240
65473,"Villelongue",65,"Hautes-Pyrénées",368,65362
65474,"Villembits",65,"Hautes-Pyrénées",111,65308
65475,"Villemur",65,"Hautes-Pyrénées",59,31498
65476,"Villenave-près-Béarn",65,"Hautes-Pyrénées",67,64388
65477,"Villenave-près-Marsac",65,"Hautes-Pyrénées",109,65350
65478,"Viscos",65,"Hautes-Pyrénées",33,65362
65479,"Visker",65,"Hautes-Pyrénées",363,65203
65481,"Barèges",65,"Hautes-Pyrénées",145,-1
65482,"Cantaous",65,"Hautes-Pyrénées",437,65150
66001,"L'Albère",66,"Pyrénées-Orientales",66,66196
66002,"Alénya",66,"Pyrénées-Orientales",3619,66059
66003,"Amélie-les-Bains-Palalda",66,"Pyrénées-Orientales",3565,66160
66004,"Les Angles",66,"Pyrénées-Orientales",539,-1
66005,"Angoustrine-Villeneuve-des-Escaldes",66,"Pyrénées-Orientales",554,-1
66006,"Ansignan",66,"Pyrénées-Orientales",167,66234
66007,"Arboussols",66,"Pyrénées-Orientales",128,66149
66008,"Argelès-sur-Mer",66,"Pyrénées-Orientales",10792,66196
66009,"Arles-sur-Tech",66,"Pyrénées-Orientales",2794,66160
66010,"Ayguatébia-Talau",66,"Pyrénées-Orientales",40,-1
66011,"Bages",66,"Pyrénées-Orientales",4482,66015
66012,"Baho",66,"Pyrénées-Orientales",3327,66136
66013,"Baillestavy",66,"Pyrénées-Orientales",121,66149
66014,"Baixas",66,"Pyrénées-Orientales",2727,66071
66015,"Banyuls-dels-Aspres",66,"Pyrénées-Orientales",1310,66015
66016,"Banyuls-sur-Mer",66,"Pyrénées-Orientales",4671,66016
66017,"Le Barcarès",66,"Pyrénées-Orientales",6049,66017
66018,"La Bastide",66,"Pyrénées-Orientales",65,-1
66019,"Bélesta",66,"Pyrénées-Orientales",212,66055
66020,"Bolquère",66,"Pyrénées-Orientales",808,-1
66021,"Bompas",66,"Pyrénées-Orientales",7619,66136
66022,"Boule-d'Amont",66,"Pyrénées-Orientales",61,66055
66023,"Bouleternère",66,"Pyrénées-Orientales",955,66055
66024,"Le Boulou",66,"Pyrénées-Orientales",5321,66015
66025,"Bourg-Madame",66,"Pyrénées-Orientales",1204,66181
66026,"Brouilla",66,"Pyrénées-Orientales",1581,66015
66027,"La Cabanasse",66,"Pyrénées-Orientales",696,-1
66028,"Cabestany",66,"Pyrénées-Orientales",10338,66136
66029,"Caixas",66,"Pyrénées-Orientales",133,66055
66030,"Calce",66,"Pyrénées-Orientales",220,66071
66032,"Calmeilles",66,"Pyrénées-Orientales",60,66160
66033,"Camélas",66,"Pyrénées-Orientales",457,66055
66034,"Campôme",66,"Pyrénées-Orientales",115,66149
66035,"Campoussy",66,"Pyrénées-Orientales",41,66234
66036,"Canaveilles",66,"Pyrénées-Orientales",33,-1
66037,"Canet-en-Roussillon",66,"Pyrénées-Orientales",12598,66059
66038,"Canohès",66,"Pyrénées-Orientales",6534,66136
66039,"Caramany",66,"Pyrénées-Orientales",131,66234
66040,"Casefabre",66,"Pyrénées-Orientales",43,66055
66041,"Cases-de-Pène",66,"Pyrénées-Orientales",969,66071
66042,"Cassagnes",66,"Pyrénées-Orientales",283,66071
66043,"Casteil",66,"Pyrénées-Orientales",142,-1
66044,"Castelnou",66,"Pyrénées-Orientales",286,66055
66045,"Catllar",66,"Pyrénées-Orientales",743,66149
66046,"Caudiès-de-Fenouillèdes",66,"Pyrénées-Orientales",589,66234
66047,"Caudiès-de-Conflent",66,"Pyrénées-Orientales",18,-1
66048,"Cerbère",66,"Pyrénées-Orientales",1257,66016
66049,"Céret",66,"Pyrénées-Orientales",7648,66160
66050,"Claira",66,"Pyrénées-Orientales",4681,66136
66051,"Clara-Villerach",66,"Pyrénées-Orientales",266,66149
66052,"Codalet",66,"Pyrénées-Orientales",357,66149
66053,"Collioure",66,"Pyrénées-Orientales",2517,66016
66054,"Conat",66,"Pyrénées-Orientales",61,66149
66055,"Corbère",66,"Pyrénées-Orientales",778,66055
66056,"Corbère-les-Cabanes",66,"Pyrénées-Orientales",1098,66055
66057,"Corneilla-de-Conflent",66,"Pyrénées-Orientales",531,66149
66058,"Corneilla-la-Rivière",66,"Pyrénées-Orientales",2022,66071
66059,"Corneilla-del-Vercol",66,"Pyrénées-Orientales",2561,66059
66060,"Corsavy",66,"Pyrénées-Orientales",244,-1
66061,"Coustouges",66,"Pyrénées-Orientales",90,-1
66062,"Dorres",66,"Pyrénées-Orientales",173,-1
66063,"Les Cluses",66,"Pyrénées-Orientales",233,66015
66064,"Égat",66,"Pyrénées-Orientales",418,66181
66065,"Elne",66,"Pyrénées-Orientales",9428,66059
66066,"Enveitg",66,"Pyrénées-Orientales",626,-1
66067,"Err",66,"Pyrénées-Orientales",699,66181
66068,"Escaro",66,"Pyrénées-Orientales",119,-1
66069,"Espira-de-l'Agly",66,"Pyrénées-Orientales",3532,66071
66070,"Espira-de-Conflent",66,"Pyrénées-Orientales",202,66149
66071,"Estagel",66,"Pyrénées-Orientales",2087,66071
66072,"Estavar",66,"Pyrénées-Orientales",467,66181
66073,"Estoher",66,"Pyrénées-Orientales",144,66149
66074,"Eus",66,"Pyrénées-Orientales",380,66149
66075,"Eyne",66,"Pyrénées-Orientales",146,66181
66076,"Feilluns",66,"Pyrénées-Orientales",61,66234
66077,"Fenouillet",66,"Pyrénées-Orientales",92,66234
66078,"Fillols",66,"Pyrénées-Orientales",202,66149
66079,"Finestret",66,"Pyrénées-Orientales",201,66149
66080,"Fontpédrouse",66,"Pyrénées-Orientales",120,-1
66081,"Fontrabiouse",66,"Pyrénées-Orientales",131,-1
66082,"Formiguères",66,"Pyrénées-Orientales",496,-1
66083,"Fosse",66,"Pyrénées-Orientales",41,66234
66084,"Fourques",66,"Pyrénées-Orientales",1316,66015
66085,"Fuilla",66,"Pyrénées-Orientales",434,66149
66086,"Glorianes",66,"Pyrénées-Orientales",19,-1
66088,"Ille-sur-Têt",66,"Pyrénées-Orientales",5538,66055
66089,"Joch",66,"Pyrénées-Orientales",367,66149
66090,"Jujols",66,"Pyrénées-Orientales",43,-1
66091,"Lamanère",66,"Pyrénées-Orientales",55,-1
66092,"Lansac",66,"Pyrénées-Orientales",91,66234
66093,"Laroque-des-Albères",66,"Pyrénées-Orientales",2219,66196
66094,"Latour-Bas-Elne",66,"Pyrénées-Orientales",3221,66059
66095,"Latour-de-Carol",66,"Pyrénées-Orientales",461,-1
66096,"Latour-de-France",66,"Pyrénées-Orientales",1043,66071
66097,"Lesquerde",66,"Pyrénées-Orientales",141,66234
66098,"La Llagonne",66,"Pyrénées-Orientales",218,-1
66099,"Llauro",66,"Pyrénées-Orientales",317,66160
66100,"Llo",66,"Pyrénées-Orientales",161,66181
66101,"Llupia",66,"Pyrénées-Orientales",2140,66015
66102,"Mantet",66,"Pyrénées-Orientales",33,-1
66103,"Marquixanes",66,"Pyrénées-Orientales",573,66149
66104,"Los Masos",66,"Pyrénées-Orientales",976,66149
66105,"Matemale",66,"Pyrénées-Orientales",278,-1
66106,"Maureillas-las-Illas",66,"Pyrénées-Orientales",2762,66160
66107,"Maury",66,"Pyrénées-Orientales",785,66071
66108,"Millas",66,"Pyrénées-Orientales",4294,66055
66109,"Molitg-les-Bains",66,"Pyrénées-Orientales",248,66149
66111,"Montalba-le-Château",66,"Pyrénées-Orientales",155,66055
66112,"Montauriol",66,"Pyrénées-Orientales",251,66055
66113,"Montbolo",66,"Pyrénées-Orientales",177,66160
66114,"Montescot",66,"Pyrénées-Orientales",1612,66059
66115,"Montesquieu-des-Albères",66,"Pyrénées-Orientales",1273,66015
66116,"Montferrer",66,"Pyrénées-Orientales",206,-1
66117,"Mont-Louis",66,"Pyrénées-Orientales",147,-1
66118,"Montner",66,"Pyrénées-Orientales",331,66071
66119,"Mosset",66,"Pyrénées-Orientales",316,-1
66120,"Nahuja",66,"Pyrénées-Orientales",76,66181
66121,"Néfiach",66,"Pyrénées-Orientales",1343,66055
66122,"Nohèdes",66,"Pyrénées-Orientales",60,-1
66123,"Nyer",66,"Pyrénées-Orientales",152,-1
66124,"Font-Romeu-Odeillo-Via",66,"Pyrénées-Orientales",1780,66181
66125,"Olette",66,"Pyrénées-Orientales",342,-1
66126,"Oms",66,"Pyrénées-Orientales",344,66160
66127,"Opoul-Périllos",66,"Pyrénées-Orientales",1202,11157
66128,"Oreilla",66,"Pyrénées-Orientales",26,-1
66129,"Ortaffa",66,"Pyrénées-Orientales",1798,66015
66130,"Osséja",66,"Pyrénées-Orientales",1372,66181
66132,"Palau-de-Cerdagne",66,"Pyrénées-Orientales",412,66181
66133,"Palau-del-Vidre",66,"Pyrénées-Orientales",3135,66059
66134,"Passa",66,"Pyrénées-Orientales",1039,66015
66136,"Perpignan",66,"Pyrénées-Orientales",119656,66136
66137,"Le Perthus",66,"Pyrénées-Orientales",560,-1
66138,"Peyrestortes",66,"Pyrénées-Orientales",1690,66136
66139,"Pézilla-de-Conflent",66,"Pyrénées-Orientales",38,66234
66140,"Pézilla-la-Rivière",66,"Pyrénées-Orientales",3942,66071
66141,"Pia",66,"Pyrénées-Orientales",10733,66136
66142,"Planès",66,"Pyrénées-Orientales",55,-1
66143,"Planèzes",66,"Pyrénées-Orientales",93,66071
66144,"Pollestres",66,"Pyrénées-Orientales",5402,66059
66145,"Ponteilla",66,"Pyrénées-Orientales",2922,66015
66146,"Porta",66,"Pyrénées-Orientales",113,-1
66147,"Porté-Puymorens",66,"Pyrénées-Orientales",104,-1
66148,"Port-Vendres",66,"Pyrénées-Orientales",3969,66016
66149,"Prades",66,"Pyrénées-Orientales",6124,66149
66150,"Prats-de-Mollo-la-Preste",66,"Pyrénées-Orientales",1134,-1
66151,"Prats-de-Sournia",66,"Pyrénées-Orientales",78,66234
66152,"Prugnanes",66,"Pyrénées-Orientales",105,66234
66153,"Prunet-et-Belpuig",66,"Pyrénées-Orientales",47,66055
66154,"Puyvalador",66,"Pyrénées-Orientales",59,-1
66155,"Py",66,"Pyrénées-Orientales",79,-1
66156,"Rabouillet",66,"Pyrénées-Orientales",89,66234
66157,"Railleu",66,"Pyrénées-Orientales",23,-1
66158,"Rasiguères",66,"Pyrénées-Orientales",161,66071
66159,"Réal",66,"Pyrénées-Orientales",69,-1
66160,"Reynès",66,"Pyrénées-Orientales",1244,66160
66161,"Ria-Sirach",66,"Pyrénées-Orientales",1324,66149
66162,"Rigarda",66,"Pyrénées-Orientales",703,66149
66164,"Rivesaltes",66,"Pyrénées-Orientales",9099,66136
66165,"Rodès",66,"Pyrénées-Orientales",677,66055
66166,"Sahorre",66,"Pyrénées-Orientales",399,-1
66167,"Saillagouse",66,"Pyrénées-Orientales",1173,66181
66168,"Saint-André",66,"Pyrénées-Orientales",3400,66196
66169,"Saint-Arnac",66,"Pyrénées-Orientales",104,66234
66170,"Sainte-Colombe-de-la-Commanderie",66,"Pyrénées-Orientales",162,66055
66171,"Saint-Cyprien",66,"Pyrénées-Orientales",11398,66059
66172,"Saint-Estève",66,"Pyrénées-Orientales",11550,66136
66173,"Saint-Féliu-d'Amont",66,"Pyrénées-Orientales",1231,66055
66174,"Saint-Féliu-d'Avall",66,"Pyrénées-Orientales",2918,66055
66175,"Saint-Génis-des-Fontaines",66,"Pyrénées-Orientales",2911,66015
66176,"Saint-Hippolyte",66,"Pyrénées-Orientales",3227,66017
66177,"Saint-Jean-Lasseille",66,"Pyrénées-Orientales",1570,66015
66178,"Saint-Jean-Pla-de-Corts",66,"Pyrénées-Orientales",2258,66015
66179,"Saint-Laurent-de-Cerdans",66,"Pyrénées-Orientales",1027,-1
66180,"Saint-Laurent-de-la-Salanque",66,"Pyrénées-Orientales",10010,66017
66181,"Sainte-Léocadie",66,"Pyrénées-Orientales",123,66181
66182,"Sainte-Marie-la-Mer",66,"Pyrénées-Orientales",4784,66017
66183,"Saint-Marsal",66,"Pyrénées-Orientales",70,66160
66184,"Saint-Martin-de-Fenouillet",66,"Pyrénées-Orientales",50,66234
66185,"Saint-Michel-de-Llotes",66,"Pyrénées-Orientales",357,66055
66186,"Saint-Nazaire",66,"Pyrénées-Orientales",2785,66059
66187,"Saint-Paul-de-Fenouillet",66,"Pyrénées-Orientales",1757,66234
66188,"Saint-Pierre-dels-Forcats",66,"Pyrénées-Orientales",261,-1
66189,"Saleilles",66,"Pyrénées-Orientales",5671,66059
66190,"Salses-le-Château",66,"Pyrénées-Orientales",3752,66017
66191,"Sansa",66,"Pyrénées-Orientales",27,-1
66192,"Sauto",66,"Pyrénées-Orientales",98,-1
66193,"Serdinya",66,"Pyrénées-Orientales",228,66149
66194,"Serralongue",66,"Pyrénées-Orientales",235,-1
66195,"Le Soler",66,"Pyrénées-Orientales",7846,66136
66196,"Sorède",66,"Pyrénées-Orientales",3448,66196
66197,"Souanyas",66,"Pyrénées-Orientales",34,-1
66198,"Sournia",66,"Pyrénées-Orientales",486,66234
66199,"Taillet",66,"Pyrénées-Orientales",105,66160
66201,"Tarerach",66,"Pyrénées-Orientales",44,-1
66202,"Targasonne",66,"Pyrénées-Orientales",195,66181
66203,"Taulis",66,"Pyrénées-Orientales",59,66160
66204,"Taurinya",66,"Pyrénées-Orientales",326,66149
66205,"Tautavel",66,"Pyrénées-Orientales",877,66071
66206,"Le Tech",66,"Pyrénées-Orientales",98,-1
66207,"Terrats",66,"Pyrénées-Orientales",782,66055
66208,"Théza",66,"Pyrénées-Orientales",2171,66059
66209,"Thuès-Entre-Valls",66,"Pyrénées-Orientales",31,-1
66210,"Thuir",66,"Pyrénées-Orientales",8173,66055
66211,"Tordères",66,"Pyrénées-Orientales",184,66015
66212,"Torreilles",66,"Pyrénées-Orientales",3821,66017
66213,"Toulouges",66,"Pyrénées-Orientales",7334,66136
66214,"Tresserre",66,"Pyrénées-Orientales",1155,66015
66215,"Trévillach",66,"Pyrénées-Orientales",174,66234
66216,"Trilla",66,"Pyrénées-Orientales",76,66234
66217,"Trouillas",66,"Pyrénées-Orientales",2257,66015
66218,"Ur",66,"Pyrénées-Orientales",348,66181
66219,"Urbanya",66,"Pyrénées-Orientales",47,-1
66220,"Valcebollère",66,"Pyrénées-Orientales",35,66181
66221,"Valmanya",66,"Pyrénées-Orientales",34,-1
66222,"Vernet-les-Bains",66,"Pyrénées-Orientales",1445,66149
66223,"Villefranche-de-Conflent",66,"Pyrénées-Orientales",207,66149
66224,"Villelongue-de-la-Salanque",66,"Pyrénées-Orientales",3301,66136
66225,"Villelongue-dels-Monts",66,"Pyrénées-Orientales",1858,66015
66226,"Villemolaque",66,"Pyrénées-Orientales",1323,66015
66227,"Villeneuve-de-la-Raho",66,"Pyrénées-Orientales",4270,66059
66228,"Villeneuve-la-Rivière",66,"Pyrénées-Orientales",1366,66136
66230,"Vinça",66,"Pyrénées-Orientales",2156,66149
66231,"Vingrau",66,"Pyrénées-Orientales",549,-1
66232,"Vira",66,"Pyrénées-Orientales",27,66234
66233,"Vivès",66,"Pyrénées-Orientales",173,66160
66234,"Le Vivier",66,"Pyrénées-Orientales",67,66234
67001,"Achenheim",67,"Bas-Rhin",2504,67181
67002,"Adamswiller",67,"Bas-Rhin",399,67435
67003,"Albé",67,"Bas-Rhin",461,67387
67004,"Sommerau",67,"Bas-Rhin",1524,67279
67005,"Alteckendorf",67,"Bas-Rhin",858,67135
67006,"Altenheim",67,"Bas-Rhin",228,67279
67008,"Altorf",67,"Bas-Rhin",1414,67045
67009,"Altwiller",67,"Bas-Rhin",375,67435
67010,"Andlau",67,"Bas-Rhin",1759,67387
67011,"Artolsheim",67,"Bas-Rhin",992,67195
67012,"Aschbach",67,"Bas-Rhin",646,67544
67013,"Asswiller",67,"Bas-Rhin",271,67133
67016,"Avolsheim",67,"Bas-Rhin",774,67181
67017,"Baerendorf",67,"Bas-Rhin",299,67435
67018,"Balbronn",67,"Bas-Rhin",673,67342
67019,"Baldenheim",67,"Bas-Rhin",1205,67195
67020,"Barembach",67,"Bas-Rhin",826,67066
67021,"Barr",67,"Bas-Rhin",7152,67387
67022,"Bassemberg",67,"Bas-Rhin",223,67387
67023,"Batzendorf",67,"Bas-Rhin",983,67033
67025,"Beinheim",67,"Bas-Rhin",1914,67140
67026,"Bellefosse",67,"Bas-Rhin",170,67066
67027,"Belmont",67,"Bas-Rhin",173,67066
67028,"Benfeld",67,"Bas-Rhin",5870,67433
67029,"Berg",67,"Bas-Rhin",349,67435
67030,"Bergbieten",67,"Bas-Rhin",732,67181
67031,"Bernardswiller",67,"Bas-Rhin",1459,67045
67032,"Bernardvillé",67,"Bas-Rhin",202,67387
67033,"Bernolsheim",67,"Bas-Rhin",610,67033
67034,"Berstett",67,"Bas-Rhin",2483,67033
67035,"Berstheim",67,"Bas-Rhin",490,67033
67036,"Bettwiller",67,"Bas-Rhin",305,67435
67037,"Biblisheim",67,"Bas-Rhin",357,67160
67038,"Bietlenheim",67,"Bas-Rhin",308,67046
67039,"Bilwisheim",67,"Bas-Rhin",539,67033
67040,"Bindernheim",67,"Bas-Rhin",1048,67116
67043,"Bischheim",67,"Bas-Rhin",17939,67447
67044,"Bischholtz",67,"Bas-Rhin",252,67044
67045,"Bischoffsheim",67,"Bas-Rhin",3352,67045
67046,"Bischwiller",67,"Bas-Rhin",12435,67046
67047,"Bissert",67,"Bas-Rhin",156,67435
67048,"Bitschhoffen",67,"Bas-Rhin",460,67135
67049,"Blaesheim",67,"Bas-Rhin",1356,67045
67050,"Blancherupt",67,"Bas-Rhin",31,67066
67051,"Blienschwiller",67,"Bas-Rhin",308,67387
67052,"Bœrsch",67,"Bas-Rhin",2412,-1
67053,"Bœsenbiesen",67,"Bas-Rhin",320,67195
67054,"Bolsenheim",67,"Bas-Rhin",574,67433
67055,"Boofzheim",67,"Bas-Rhin",1384,67433
67056,"Bootzheim",67,"Bas-Rhin",790,67195
67057,"Bosselshausen",67,"Bas-Rhin",171,67135
67058,"Bossendorf",67,"Bas-Rhin",383,67135
67059,"Bourg-Bruche",67,"Bas-Rhin",381,88033
67060,"Bourgheim",67,"Bas-Rhin",635,67045
67061,"Bouxwiller",67,"Bas-Rhin",3712,67135
67062,"Breitenau",67,"Bas-Rhin",335,68294
67063,"Breitenbach",67,"Bas-Rhin",663,67387
67065,"Breuschwickersheim",67,"Bas-Rhin",1337,67181
67066,"La Broque",67,"Bas-Rhin",2595,67066
67067,"Brumath",67,"Bas-Rhin",10238,67033
67068,"Buswiller",67,"Bas-Rhin",286,67135
67069,"Buhl",67,"Bas-Rhin",505,67140
67070,"Burbach",67,"Bas-Rhin",277,67435
67071,"Bust",67,"Bas-Rhin",470,67133
67072,"Butten",67,"Bas-Rhin",662,57477
67073,"Châtenois",67,"Bas-Rhin",4235,67387
67074,"Cleebourg",67,"Bas-Rhin",640,67544
67075,"Climbach",67,"Bas-Rhin",459,67544
67076,"Colroy-la-Roche",67,"Bas-Rhin",471,67066
67077,"Cosswiller",67,"Bas-Rhin",575,67342
67078,"Crastatt",67,"Bas-Rhin",281,67279
67079,"Crœttwiller",67,"Bas-Rhin",178,67463
67080,"Dachstein",67,"Bas-Rhin",1783,67181
67081,"Dahlenheim",67,"Bas-Rhin",784,67181
67082,"Dalhunden",67,"Bas-Rhin",1221,67046
67083,"Dambach",67,"Bas-Rhin",758,-1
67084,"Dambach-la-Ville",67,"Bas-Rhin",2207,67387
67085,"Dangolsheim",67,"Bas-Rhin",697,67181
67086,"Daubensand",67,"Bas-Rhin",428,67433
67087,"Dauendorf",67,"Bas-Rhin",1448,67135
67088,"Dehlingen",67,"Bas-Rhin",347,57477
67089,"Dettwiller",67,"Bas-Rhin",2582,67279
67090,"Diebolsheim",67,"Bas-Rhin",670,67116
67091,"Diedendorf",67,"Bas-Rhin",344,67435
67092,"Dieffenbach-au-Val",67,"Bas-Rhin",641,67387
67093,"Dieffenbach-lès-Wœrth",67,"Bas-Rhin",347,67160
67094,"Dieffenthal",67,"Bas-Rhin",249,67387
67095,"Diemeringen",67,"Bas-Rhin",1592,57477
67096,"Dimbsthal",67,"Bas-Rhin",325,67279
67097,"Dingsheim",67,"Bas-Rhin",1222,67447
67098,"Dinsheim-sur-Bruche",67,"Bas-Rhin",1501,67342
67099,"Domfessel",67,"Bas-Rhin",278,67435
67100,"Donnenheim",67,"Bas-Rhin",363,67033
67101,"Dorlisheim",67,"Bas-Rhin",2616,67045
67102,"Dossenheim-Kochersberg",67,"Bas-Rhin",316,67181
67103,"Dossenheim-sur-Zinsel",67,"Bas-Rhin",1036,67133
67104,"Drachenbronn-Birlenbach",67,"Bas-Rhin",591,67544
67105,"Drulingen",67,"Bas-Rhin",1417,67133
67106,"Drusenheim",67,"Bas-Rhin",5292,67046
67107,"Duntzenheim",67,"Bas-Rhin",656,67279
67108,"Duppigheim",67,"Bas-Rhin",1839,67045
67109,"Durningen",67,"Bas-Rhin",676,67279
67110,"Durrenbach",67,"Bas-Rhin",1106,67160
67111,"Durstel",67,"Bas-Rhin",421,67435
